1486918932,2370,[2,4],3
1486921840,2371,[6,4],4
1486923650,2372,[4,4],4
1486926184,2373,[6,6],4
1486928397,2374,[8,8],2
1486929190,2375,[8,7],3
1486931711,2376,[6,7],3
1486934256,2377,[5,5],2
1486935316,2378,[3,4],1
1486938831,2379,[6,9],3
1486938910,2380,[9,5],1
1486940227,2381,[2,8],2
1486943761,2382,[6,4],4
1486945577,2383,[8,2],4
1486949508,2384,[3,6],1
1486950480,2385,[3,1],4
1486952587,2386,[4,4],1
1486953556,2387,[3,6],2
1486956775,2388,[5,3],1
1486959871,2389,[9,8],1
1486960865,2390,[5,6],4
1486961562,2391,[7,6],2
1486962854,2392,[4,3],2
1486963674,2393,[5,7],2
1486964209,2394,[8,5],2
1486967821,2395,[2,2],1
1486970558,2396,[3,3],1
1486971957,2397,[3,7],2
1486973652,2398,[9,9],2
1486975833,2399,[7,8],3
1486979797,2400,[1,8],2
1486983334,2401,[5,3],4
1486984590,2402,[2,6],3
1486985832,2403,[4,1],1
1486990210,2404,[7,5],3
1486992120,2405,[5,7],1
1486995453,2406,[6,7],3
1486996822,2407,[3,7],2
1487001146,2408,[6,8],3
1487002896,2409,[6,2],2
1487006133,2410,[7,6],3
1487010276,2411,[8,9],3
1487010620,2412,[2,1],1
1487014502,2413,[6,2],4
1487017544,2414,[1,2],1
1487018976,2415,[2,3],1
1487021593,2416,[4,3],4
1487024908,2417,[1,6],4
1487027172,2418,[7,9],4
1487031335,2419,[6,1],2
1487032682,2420,[8,6],4
1487035793,2421,[5,3],1
1487037018,2422,[8,6],1
1487039598,2423,[4,1],1
1487039643,2424,[8,8],4
1487042778,2425,[6,7],1
1487046780,2426,[6,7],4
1487050451,2427,[5,6],4
1487052618,2428,[6,9],2
1487055191,2429,[2,6],3
1487056050,2430,[3,4],4
1487057174,2431,[5,2],1
1487058007,2432,[9,8],3
1487059788,2433,[5,2],2
1487063930,2434,[7,4],2
1487067767,2435,[7,4],3
1487069280,2436,[6,6],1
1487070388,2437,[6,1],1
1487074720,2438,[5,5],2
1487075171,2439,[4,5],2
1487077898,2440,[2,8],2
1487079661,2441,[5,3],3
1487082810,2442,[4,5],2
1487085147,2443,[4,6],2
1487088821,2444,[2,9],3
1487090864,2445,[6,8],4
1487091084,2446,[2,9],3
1487091555,2447,[9,3],2
1487094333,2448,[1,8],1
1487095166,2449,[6,2],3
1487099650,2450,[2,9],2
1487102092,2451,[5,1],4
1487103670,2452,[2,9],3
1487105790,2453,[5,1],2
1487107411,2454,[3,3],4
1487110615,2455,[5,2],3
1487114741,2456,[4,8],2
1487118221,2457,[7,6],3
1487120356,2458,[4,3],4
1487121983,2459,[3,8],2
1487123509,2460,[4,7],3
1487123686,2461,[2,1],4
1487126159,2462,[2,6],2
1487130387,2463,[4,3],2
1487130921,2464,[2,9],3
1487132951,2465,[7,5],3
1487134273,2466,[4,6],3
1487137132,2467,[8,6],4
1487137398,2468,[2,4],3
1487139255,2469,[7,9],2
1487140119,2470,[4,6],4
1487142016,2471,[5,2],1
1487143295,2472,[4,3],4
1487143311,2473,[5,5],2
1487143375,2474,[3,8],2
1487145509,2475,[6,1],2
1487145590,2476,[9,9],4
1487146980,2477,[8,8],2
1487149387,2478,[6,1],4
1487152412,2479,[6,1],3
1487156901,2480,[4,9],1
1487160095,2481,[2,4],3
1487164307,2482,[3,1],2
1487165281,2483,[8,8],1
1487166356,2484,[8,9],2
1487170634,2485,[2,3],1
1487174411,2486,[1,9],1
1487177794,2487,[3,8],2
1487179906,2488,[7,1],2
1487182982,2489,[8,7],2
1487184397,2490,[1,1],2
1487188583,2491,[9,2],3
1487192478,2492,[3,9],4
1487196205,2493,[8,1],3
1487198407,2494,[3,3],4
1487200266,2495,[6,7],2
1487201812,2496,[3,4],1
1487201813,2497,[6,9],3
1487203208,2498,[6,2],1
1487205716,2499,[8,9],3
1487206749,2500,[5,5],1
1487207810,2501,[9,7],2
1487211720,2502,[3,4],1
1487215507,2503,[1,9],2
1487215507,2504,[9,6],1
1487215520,2505,[6,2],4
1487218290,2506,[9,7],4
1487221302,2507,[1,1],1
1487222687,2508,[8,6],3
1487225745,2509,[9,7],2
1487228136,2510,[5,5],1
1487228444,2511,[1,7],4
1487228875,2512,[1,2],2
1487229462,2513,[2,1],4
1487230758,2514,[8,9],2
1487233021,2515,[1,7],2
1487234666,2516,[5,5],3
1487239132,2517,[6,1],4
1487242877,2518,[9,3],4
1487247253,2519,[6,2],2
1487248854,2520,[6,5],3
1487250880,2521,[7,2],1
1487254153,2522,[4,3],2
1487255530,2523,[6,1],1
1487259186,2524,[7,8],2
1487261063,2525,[3,9],4
1487265289,2526,[8,4],2
1487265845,2527,[9,3],3
1487269135,2528,[3,7],4
1487270480,2529,[3,7],2
1487271324,2530,[5,5],4
1487274131,2531,[2,6],4
1487275574,2532,[5,3],1
1487277295,2533,[7,6],2
1487278840,2534,[6,4],1
1487279835,2535,[8,4],4
1487283473,2536,[4,2],1
1487284194,2537,[3,1],1
1487286843,2538,[3,8],1
1487290715,2539,[9,5],1
1487294837,2540,[8,1],4
1487295496,2541,[5,8],1
1487298526,2542,[2,2],1
1487302122,2543,[6,1],1
1487302825,2544,[1,7],4
1487303064,2545,[8,6],4
1487307317,2546,[2,1],1
1487308528,2547,[9,6],1
1487311762,2548,[4,4],2
1487312935,2549,[6,3],1
1487313521,2550,[1,8],2
1487315544,2551,[5,6],2
1487316068,2552,[1,4],1
1487317007,2553,[1,7],4
1487320682,2554,[2,6],1
1487323894,2555,[6,8],3
1487325143,2556,[4,5],4
1487327261,2557,[4,2],1
1487328631,2558,[8,2],1
1487333104,2559,[2,7],1
1487335421,2560,[2,5],3
1487338415,2561,[5,3],2
1487339530,2562,[5,7],4
1487342785,2563,[4,8],3
1487344941,2564,[5,5],3
1487347927,2565,[7,7],3
1487348673,2566,[4,6],3
1487351423,2567,[6,4],2
1487352800,2568,[8,8],3
1487353042,2569,[4,2],3
1487355469,2570,[4,6],1
1487358331,2571,[1,5],3
1487360793,2572,[8,7],4
1487364154,2573,[6,4],3
1487364986,2574,[1,8],3
1487368272,2575,[4,9],2
1487371849,2576,[6,5],1
1487373515,2577,[4,7],4
1487375307,2578,[3,2],4
1487375759,2579,[8,4],3
1487376450,2580,[8,3],2
1487379838,2581,[5,8],4
1487382915,2582,[5,8],3
1487385480,2583,[8,9],2
1487389108,2584,[4,7],3
1487391437,2585,[5,5],2
1487395625,2586,[6,5],3
1487398391,2587,[6,2],1
1487402792,2588,[4,7],1
1487405044,2589,[2,1],2
1487408816,2590,[4,6],4
1487409407,2591,[7,7],4
1487413447,2592,[4,1],1
1487415754,2593,[8,1],3
1487417212,2594,[4,9],2
1487421177,2595,[2,1],4
1487424079,2596,[9,8],2
1487426152,2597,[7,2],4
1487427728,2598,[3,1],4
1487432177,2599,[3,8],1
1487434604,2600,[2,2],2
1487437028,2601,[5,5],2
1487439838,2602,[7,3],2
1487441733,2603,[2,1],2
1487444460,2604,[9,9],1
1487448411,2605,[7,9],4
1487451127,2606,[3,8],2
1487452183,2607,[3,3],2
1487454296,2608,[1,7],3
1487458641,2609,[6,1],1
1487462424,2610,[2,4],2
1487464549,2611,[4,5],3
1487465426,2612,[3,6],2
1487467858,2613,[5,4],4
1487469374,2614,[7,9],2
1487469589,2615,[8,1],3
1487471672,2616,[6,2],2
1487472698,2617,[3,6],1
1487473109,2618,[2,7],4
1487474155,2619,[5,5],3
1487476884,2620,[8,9],4
1487478196,2621,[2,8],3
1487480202,2622,[4,3],2
1487483109,2623,[6,9],4
1487486813,2624,[9,8],3
1487489908,2625,[7,2],2
1487493518,2626,[1,7],2
1487495899,2627,[8,5],3
1487496308,2628,[6,2],2
1487497695,2629,[3,6],2
1487500678,2630,[9,8],1
1487502183,2631,[3,2],4
1487503619,2632,[1,5],3
1487507342,2633,[8,6],4
1487507771,2634,[7,3],2
1487507984,2635,[9,8],1
1487511063,2636,[3,8],2
1487514879,2637,[4,3],3
1487515460,2638,[6,7],3
1487518556,2639,[5,3],1
1487522770,2640,[4,1],2
1487525911,2641,[1,1],4
1487528536,2642,[6,3],4
1487530566,2643,[1,4],4
1487534140,2644,[6,5],1
1487534699,2645,[6,6],3
1487535608,2646,[1,5],4
1487536139,2647,[7,4],3
1487537151,2648,[9,1],1
1487539368,2649,[9,5],2
1487542601,2650,[8,4],4
1487543651,2651,[1,5],4
1487544760,2652,[2,8],1
1487546628,2653,[3,7],4
1487548072,2654,[9,3],2
1487548409,2655,[4,4],3
1487549223,2656,[9,1],3
1487553592,2657,[6,6],3
1487557160,2658,[5,2],1
1487560229,2659,[3,7],3
1487564165,2660,[3,3],4
1487564360,2661,[3,6],1
1487564466,2662,[8,4],3
1487566076,2663,[9,7],3
1487568564,2664,[7,3],4
1487572220,2665,[1,9],1
1487573243,2666,[5,2],2
1487577558,2667,[5,3],3
1487578153,2668,[1,2],3
1487581910,2669,[7,2],2
1487582669,2670,[9,8],2
1487586417,2671,[7,5],2
1487587981,2672,[2,3],1
1487588323,2673,[4,2],1
1487592065,2674,[4,1],4
1487595502,2675,[9,3],2
1487595548,2676,[6,8],3
1487598791,2677,[6,2],4
1487600691,2678,[4,8],3
1487604944,2679,[3,9],4
1487605269,2680,[7,8],3
1487607581,2681,[4,3],1
1487608367,2682,[5,4],1
1487608387,2683,[1,1],3
1487610894,2684,[1,4],2
1487611273,2685,[3,1],4
1487614051,2686,[6,6],1
1487616658,2687,[8,9],3
1487618288,2688,[4,9],3
1487620226,2689,[3,7],4
1487624013,2690,[1,4],3
1487627212,2691,[3,3],2
1487629327,2692,[8,7],1
1487633639,2693,[4,1],1
1487633875,2694,[8,9],4
1487634719,2695,[9,7],2
1487638854,2696,[6,1],2
1487641835,2697,[6,6],4
1487645878,2698,[6,1],4
1487648010,2699,[6,2],2
1487650468,2700,[5,5],1
1487652431,2701,[8,8],4
1487654463,2702,[5,2],1
1487657620,2703,[5,5],2
1487661423,2704,[3,8],4
1487663117,2705,[9,8],1
1487666202,2706,[8,6],4
1487667569,2707,[3,1],2
1487670722,2708,[4,1],3
1487671075,2709,[3,1],3
1487673991,2710,[6,7],3
1487675652,2711,[1,6],1
1487675706,2712,[4,7],4
1487677713,2713,[9,2],3
1487680944,2714,[9,6],2
1487684826,2715,[9,7],1
1487687062,2716,[4,6],2
1487691138,2717,[2,9],4
1487694776,2718,[5,2],2
1487695857,2719,[6,1],4
1487698912,2720,[2,4],1
1487703238,2721,[5,9],2
1487706398,2722,[5,4],2
1487708153,2723,[9,1],2
1487710093,2724,[5,4],3
1487714197,2725,[6,7],2
1487716199,2726,[2,1],3
1487717246,2727,[8,7],1
1487720769,2728,[5,5],1
1487722685,2729,[7,1],1
1487725148,2730,[3,9],2
1487727413,2731,[4,9],1
1487728975,2732,[6,7],1
1487730775,2733,[2,5],2
1487733763,2734,[2,7],1
1487736512,2735,[8,8],2
1487739209,2736,[8,7],4
1487741229,2737,[7,9],2
1487744079,2738,[2,9],1
1487744318,2739,[1,9],3
1487747625,2740,[9,2],2
1487751385,2741,[3,2],1
1487752285,2742,[5,1],1
1487753987,2743,[3,4],2
1487757391,2744,[9,4],2
1487759726,2745,[9,6],4
1487761714,2746,[1,8],4
1487763602,2747,[1,5],2
1487766943,2748,[6,9],1
1487769992,2749,[9,4],4
1487771109,2750,[2,2],2
1487772350,2751,[1,4],4
1487773490,2752,[6,9],4
1487775598,2753,[9,8],2
1487778895,2754,[4,1],1
1487782069,2755,[9,5],4
1487783537,2756,[5,9],2
1487784004,2757,[5,4],3
1487787919,2758,[6,6],1
1487792282,2759,[2,1],2
1487795449,2760,[6,8],4
1487799189,2761,[1,9],4
1487801241,2762,[3,2],4
1487801572,2763,[2,2],2
1487804181,2764,[8,3],3
1487805203,2765,[1,3],2
1487806306,2766,[1,8],4
1487807726,2767,[7,5],4
1487809902,2768,[6,3],1
1487811292,2769,[4,3],3
1487813766,2770,[2,8],4
1487815470,2771,[2,5],2
1487816358,2772,[2,2],3
1487820021,2773,[3,7],4
1487823283,2774,[7,9],3
1487825133,2775,[5,1],1
1487827670,2776,[5,8],3
1487828297,2777,[8,8],1
1487832680,2778,[7,5],1
1487834262,2779,[8,7],3
1487837755,2780,[3,8],2
1487838615,2781,[2,3],3
1487841979,2782,[9,9],4
1487843184,2783,[6,8],1
1487844799,2784,[8,8],4
1487848898,2785,[3,1],4
1487849328,2786,[2,4],1
1487852885,2787,[9,5],3
1487856002,2788,[8,3],4
1487859290,2789,[6,9],4
1487859376,2790,[2,4],4
1487860057,2791,[4,3],1
1487863855,2792,[6,5],2
1487867454,2793,[1,8],2
1487870824,2794,[4,4],3
1487874994,2795,[7,6],2
1487877704,2796,[8,9],3
1487880381,2797,[9,5],3
1487883076,2798,[1,8],4
1487885161,2799,[3,9],3
1487885888,2800,[6,4],4
1487886224,2801,[1,6],4
1487889952,2802,[5,4],1
1487893052,2803,[7,2],1
1487895264,2804,[1,2],4
1487897808,2805,[3,4],3
1487898728,2806,[4,6],2
1487899829,2807,[8,1],4
1487903686,2808,[7,1],1
1487904736,2809,[9,9],2
1487904926,2810,[8,2],2
1487908868,2811,[6,3],4
1487908896,2812,[4,8],2
1487910724,2813,[7,1],3
1487910836,2814,[8,8],4
1487913145,2815,[3,8],4
1487913261,2816,[7,5],1
1487917539,2817,[3,1],2
1487921889,2818,[1,1],2
1487922807,2819,[6,3],2
1487922807,2820,[8,1],1
1487924551,2821,[1,2],1
1487925507,2822,[2,4],2
1487928288,2823,[5,4],2
1487928817,2824,[3,6],1
1487931005,2825,[2,8],2
1487932543,2826,[4,3],4
1487935155,2827,[8,9],3
1487937926,2828,[3,2],3
1487942045,2829,[1,2],1
1487945094,2830,[3,2],2
1487949436,2831,[9,4],1
1487950031,2832,[2,2],3
1487950674,2833,[1,6],2
1487954310,2834,[4,7],4
1487955639,2835,[4,1],4
1487958189,2836,[6,3],2
1487958353,2837,[2,8],2
1487960742,2838,[2,3],2
1487964266,2839,[3,3],3
1487965279,2840,[9,3],2
1487968816,2841,[9,8],3
1487970309,2842,[9,6],1
1487971061,2843,[2,7],1
1487975001,2844,[5,2],2
1487976622,2845,[5,3],1
1487980406,2846,[7,1],1
1487982417,2847,[5,1],4
1487983171,2848,[4,7],4
1487985790,2849,[3,2],3
1487988099,2850,[4,4],3
1487991892,2851,[4,3],3
1487993154,2852,[5,2],4
1487996170,2853,[9,6],1
1487997138,2854,[7,9],1
1487998129,2855,[3,9],1
1487999532,2856,[3,2],1
1487999538,2857,[3,6],4
1488000065,2858,[5,2],3
1488002060,2859,[6,5],4
1488004931,2860,[1,2],3
1488005433,2861,[1,7],4
1488009144,2862,[8,1],1
1488011684,2863,[7,3],3
1488013258,2864,[3,1],3
1488017483,2865,[3,6],2
1488019976,2866,[9,5],2
1488020977,2867,[5,1],4
1488022917,2868,[5,4],3
1488024984,2869,[8,3],1
1488028536,2870,[9,7],3
1488029757,2871,[9,2],2
1488031819,2872,[8,1],4
1488033614,2873,[2,8],4
1488035281,2874,[6,2],2
1488037908,2875,[1,9],2
1488041267,2876,[7,7],4
1488043058,2877,[5,3],2
1488043115,2878,[9,6],1
1488045736,2879,[1,6],1
1488047866,2880,[9,8],1
1488049808,2881,[4,6],3
1488053897,2882,[5,3],1
1488057920,2883,[6,3],2
1488059206,2884,[4,3],2
1488063046,2885,[1,9],3
1488065884,2886,[4,3],3
1488068354,2887,[4,1],2
1488069074,2888,[2,9],2
1488072833,2889,[8,9],4
1488076143,2890,[1,9],4
1488078139,2891,[8,6],3
1488079459,2892,[8,1],1
1488083742,2893,[6,7],3
1488084843,2894,[9,9],4
1488086164,2895,[3,8],3
1488088159,2896,[9,6],4
1488092290,2897,[8,8],3
1488093078,2898,[3,2],3
1488095784,2899,[5,2],2
1488098814,2900,[1,2],3
1488100163,2901,[3,4],4
1488100924,2902,[7,8],4
1488102771,2903,[9,8],1
1488106217,2904,[4,3],2
1488108691,2905,[7,5],2
1488108778,2906,[1,6],1
1488111790,2907,[2,6],1
1488114565,2908,[3,8],3
1488115081,2909,[3,5],3
1488116167,2910,[5,6],3
1488118346,2911,[1,5],3
1488122130,2912,[8,2],4
1488125656,2913,[7,5],3
1488127489,2914,[7,8],3
1488128045,2915,[7,8],1
1488132434,2916,[8,8],1
1488133691,2917,[8,2],2
1488136928,2918,[7,8],1
1488139737,2919,[4,3],4
1488140081,2920,[9,8],1
1488144187,2921,[6,8],4
1488147564,2922,[8,7],4
1488152045,2923,[1,4],2
1488153718,2924,[6,4],2
1488155339,2925,[9,2],4
1488157140,2926,[3,3],4
1488157350,2927,[8,2],4
1488158270,2928,[9,4],1
1488160249,2929,[2,4],3
1488163870,2930,[9,7],1
1488166114,2931,[8,1],1
1488169796,2932,[6,6],3
1488170533,2933,[4,7],4
1488172067,2934,[9,4],2
1488172862,2935,[1,6],3
1488175424,2936,[9,1],1
1488175456,2937,[9,5],2
1488176620,2938,[7,2],4
1488178141,2939,[3,6],3
1488178436,2940,[3,2],3
1488178678,2941,[3,2],3
1488179866,2942,[9,4],1
1488181901,2943,[9,7],1
1488182290,2944,[5,6],2
1488184956,2945,[4,6],3
1488186866,2946,[4,3],2
1488189276,2947,[4,8],1
1488191052,2948,[6,8],3
1488192127,2949,[1,8],3
1488194554,2950,[9,5],1
1488195267,2951,[4,7],2
1488198499,2952,[1,3],3
1488201497,2953,[9,9],1
1488201885,2954,[1,4],1
1488204631,2955,[9,6],4
1488207044,2956,[2,2],2
1488210788,2957,[5,2],1
1488215290,2958,[3,4],2
1488218125,2959,[5,5],1
1488221774,2960,[4,2],2
1488225883,2961,[1,2],4
1488229114,2962,[5,2],4
1488230270,2963,[2,1],2
1488231356,2964,[1,2],1
1488234153,2965,[9,8],2
1488234824,2966,[5,1],4
1488235822,2967,[7,6],3
1488239872,2968,[8,8],2
1488243398,2969,[3,2],1
1488244754,2970,[6,1],4
1488247844,2971,[3,1],3
1488251239,2972,[3,5],3
1488253459,2973,[3,4],2
1488254024,2974,[3,8],1
1488257278,2975,[3,8],2
1488260912,2976,[8,9],3
1488261402,2977,[4,7],1
1488263197,2978,[3,6],4
1488265775,2979,[4,8],4
1488267552,2980,[8,5],3
1488268111,2981,[4,5],3
1488268992,2982,[5,9],3
1488271355,2983,[4,2],2
1488273321,2984,[4,2],2
1488277155,2985,[8,8],2
1488279924,2986,[1,5],3
1488283437,2987,[3,4],2
1488287041,2988,[7,3],2
1488291276,2989,[3,1],1
1488291914,2990,[6,4],4
1488293193,2991,[1,1],2
1488295485,2992,[7,4],1
1488296866,2993,[6,9],2
1488298845,2994,[4,3],1
1488302831,2995,[7,3],1
1488303322,2996,[5,9],4
1488305418,2997,[2,4],4
1488306874,2998,[4,9],1
1488307193,2999,[8,1],1
1488307220,3000,[5,2],2
1488309778,3001,[4,9],4
1488310254,3002,[1,3],4
1488313700,3003,[6,4],1
1488318025,3004,[7,6],4
1488318108,3005,[2,1],3
1488320429,3006,[3,7],4
1488322634,3007,[5,2],2
1488326656,3008,[4,5],4
1488327793,3009,[1,7],4
1488328026,3010,[4,4],2
1488328747,3011,[3,8],1
1488331905,3012,[7,2],2
1488336040,3013,[9,8],4
1488337696,3014,[4,6],2
1488340946,3015,[2,2],1
1488341166,3016,[8,9],1
1488344710,3017,[6,4],1
1488346333,3018,[7,6],4
1488347973,3019,[4,7],1
1488349524,3020,[4,5],4
1488351836,3021,[5,7],1
1488352227,3022,[9,9],3
1488352317,3023,[6,4],1
1488353687,3024,[2,8],1
1488354578,3025,[8,7],2
1488354685,3026,[8,3],1
1488355358,3027,[2,5],3
1488359241,3028,[1,2],4
1488362386,3029,[4,6],1
1488365960,3030,[1,8],4
1488367025,3031,[8,2],4
1488367729,3032,[4,8],4
1488371256,3033,[4,9],3
1488375245,3034,[6,1],4
1488376597,3035,[4,2],4
1488379286,3036,[6,9],1
1488380985,3037,[6,4],2
1488384995,3038,[8,9],1
1488387893,3039,[2,7],4
1488389145,3040,[6,8],2
1488389597,3041,[9,3],1
1488393502,3042,[2,6],4
1488393647,3043,[6,7],2
1488397118,3044,[4,4],2
1488399060,3045,[8,7],3
1488401834,3046,[8,8],3
1488405429,3047,[2,3],2
1488407290,3048,[1,4],3
1488408869,3049,[9,4],2
1488410128,3050,[7,1],2
1488411227,3051,[4,1],4
1488415459,3052,[2,9],1
1488418423,3053,[6,2],2
1488421777,3054,[6,9],2
1488422172,3055,[3,7],2
1488423847,3056,[4,8],4
1488425309,3057,[6,7],1
1488429453,3058,[4,6],3
1488433913,3059,[8,1],2
1488437106,3060,[4,7],3
1488440868,3061,[3,6],2
1488441261,3062,[9,2],1
1488442711,3063,[4,2],3
1488443828,3064,[8,4],4
1488444739,3065,[3,6],4
1488445935,3066,[3,4],4
1488447702,3067,[7,3],2
1488450470,3068,[5,3],4
1488450606,3069,[5,1],3
1488452977,3070,[2,1],3
1488454256,3071,[2,3],4
1488458205,3072,[5,3],1
1488461775,3073,[5,6],3
1488462340,3074,[3,9],1
1488465483,3075,[9,5],2
1488466164,3076,[7,8],2
1488468092,3077,[3,7],2
1488470369,3078,[1,9],1
1488471393,3079,[8,9],4
1488472098,3080,[2,3],4
1488476415,3081,[4,2],2
1488478163,3082,[3,6],3
1488481866,3083,[4,4],1
1488486275,3084,[4,7],3
1488488067,3085,[9,1],2
1488490492,3086,[8,6],3
1488490881,3087,[2,1],1
1488493243,3088,[8,7],2
1488497266,3089,[4,1],2
1488500407,3090,[3,9],4
1488500661,3091,[3,9],1
1488502065,3092,[9,9],1
1488504980,3093,[2,3],3
1488509142,3094,[2,1],2
1488512120,3095,[6,3],1
1488515500,3096,[6,6],1
1488517438,3097,[3,8],1
1488519229,3098,[4,7],2
1488523390,3099,[3,3],4
1488524621,3100,[7,6],3
1488525916,3101,[8,3],1
1488525967,3102,[3,1],4
1488526713,3103,[5,8],3
1488527029,3104,[8,9],2
1488530361,3105,[3,9],3
1488531554,3106,[3,9],4
1488532525,3107,[9,7],3
1488533498,3108,[4,7],4
1488537139,3109,[2,4],3
1488539295,3110,[5,5],3
1488540441,3111,[6,6],3
1488543303,3112,[5,4],1
1488544437,3113,[1,4],4
1488546028,3114,[4,7],2
1488549914,3115,[9,1],3
1488552533,3116,[8,4],4
1488555767,3117,[4,5],1
1488556500,3118,[4,9],1
1488560286,3119,[1,5],3
1488562951,3120,[6,9],1
1488566546,3121,[5,8],4
1488567847,3122,[3,8],4
1488571842,3123,[7,5],3
1488573269,3124,[7,5],1
1488574957,3125,[8,3],1
1488577786,3126,[1,3],1
1488581673,3127,[1,8],2
1488584634,3128,[4,9],4
1488587138,3129,[7,5],2
1488589378,3130,[8,3],3
1488591493,3131,[3,2],2
1488595538,3132,[1,8],4
1488596316,3133,[3,9],4
1488598856,3134,[1,2],2
1488602216,3135,[8,6],4
1488604893,3136,[6,7],4
1488605707,3137,[2,2],1
1488608998,3138,[4,4],3
1488612375,3139,[7,8],1
1488613574,3140,[4,2],4
1488617986,3141,[6,4],2
1488618139,3142,[2,3],4
1488620987,3143,[4,7],3
1488625159,3144,[5,5],3
1488627830,3145,[4,1],1
1488629670,3146,[2,2],3
1488632488,3147,[2,3],3
1488633623,3148,[1,5],1
1488634155,3149,[9,9],1
1488638520,3150,[2,3],2
1488641760,3151,[8,4],3
1488645783,3152,[7,7],3
1488649061,3153,[3,9],2
1488652449,3154,[1,8],3
1488653138,3155,[3,9],3
1488653282,3156,[3,1],4
1488653591,3157,[1,5],2
1488654152,3158,[1,2],4
1488658294,3159,[2,3],2
1488659710,3160,[6,1],3
1488664116,3161,[1,4],2
1488667579,3162,[4,6],4
1488671537,3163,[2,1],1
1488674266,3164,[2,6],3
1488676811,3165,[4,5],1
1488679496,3166,[8,2],2
1488680182,3167,[8,1],1
1488681925,3168,[1,6],2
1488682795,3169,[6,4],3
1488685378,3170,[6,1],2
1488688356,3171,[3,6],3
1488692148,3172,[6,8],2
1488693425,3173,[5,9],1
1488694014,3174,[8,5],4
1488698207,3175,[1,9],2
1488700637,3176,[5,4],3
1488704860,3177,[5,9],3
1488709008,3178,[6,2],1
1488709029,3179,[7,4],3
1488710688,3180,[1,6],1
1488714834,3181,[9,3],2
1488715802,3182,[6,6],1
1488719814,3183,[6,9],4
1488720118,3184,[1,9],4
1488722153,3185,[9,5],3
1488724097,3186,[8,4],2
1488727197,3187,[7,1],4
1488728016,3188,[6,3],4
1488731054,3189,[7,8],2
1488734966,3190,[6,4],2
1488736336,3191,[7,5],2
1488736822,3192,[4,2],3
1488737354,3193,[2,8],4
1488738126,3194,[4,8],2
1488739061,3195,[2,3],1
1488740352,3196,[5,2],2
1488744188,3197,[5,5],1
1488746135,3198,[7,5],1
1488749914,3199,[9,1],3
1488752839,3200,[2,9],3
1488755337,3201,[7,1],4
1488756307,3202,[5,6],2
1488759477,3203,[4,2],1
1488759663,3204,[3,8],4
1488763805,3205,[7,9],4
1488765571,3206,[3,5],1
1488768626,3207,[5,4],4
1488772551,3208,[8,4],3
1488774100,3209,[7,7],2
1488777361,3210,[2,6],2
1488780202,3211,[2,6],1
1488780504,3212,[1,6],3
1488784899,3213,[8,9],1
1488788016,3214,[1,5],4
1488792450,3215,[1,8],4
1488793819,3216,[7,2],1
1488795375,3217,[2,2],1
1488798038,3218,[1,1],1
1488801223,3219,[8,3],2
1488801897,3220,[5,2],3
1488804875,3221,[2,3],3
1488807864,3222,[8,1],1
1488810273,3223,[3,7],1
1488811933,3224,[2,5],1
1488815980,3225,[8,1],2
1488817664,3226,[8,3],2
1488820864,3227,[4,8],3
1488820928,3228,[3,2],2
1488823196,3229,[9,6],2
1488827245,3230,[6,8],1
1488830120,3231,[3,2],1
1488833990,3232,[5,9],4
1488837228,3233,[1,8],2
1488838710,3234,[2,3],2
1488839172,3235,[4,4],3
1488843671,3236,[7,9],1
1488846749,3237,[9,1],2
1488849589,3238,[7,2],2
1488852643,3239,[7,7],4
1488853210,3240,[3,2],3
1488856588,3241,[8,2],4
1488860206,3242,[2,2],3
1488864336,3243,[2,6],1
1488865421,3244,[5,9],4
1488869572,3245,[9,5],2
1488873729,3246,[7,1],3
1488877682,3247,[5,1],4
1488880491,3248,[6,2],3
1488884459,3249,[1,6],3
1488886209,3250,[1,9],1
1488889967,3251,[9,8],4
1488890225,3252,[6,7],1
1488894522,3253,[5,6],4
1488897772,3254,[7,6],1
1488900591,3255,[9,4],2
1488901915,3256,[8,3],3
1488903230,3257,[9,8],2
1488906142,3258,[3,2],4
1488907599,3259,[7,7],3
1488908179,3260,[6,1],1
1488911333,3261,[6,8],2
1488912810,3262,[9,1],2
1488916450,3263,[1,2],1
1488917598,3264,[1,3],1
1488920405,3265,[8,1],1
1488920430,3266,[5,6],2
1488923687,3267,[4,5],1
1488926767,3268,[9,6],4
1488929701,3269,[4,2],3
1488930874,3270,[2,8],2
1488932636,3271,[8,5],3
1488936798,3272,[5,7],1
1488937158,3273,[1,9],1
1488937418,3274,[2,3],4
1488940737,3275,[9,3],4
1488941747,3276,[2,2],3
1488943588,3277,[2,6],3
1488944247,3278,[2,3],1
1488944793,3279,[9,4],2
1488947614,3280,[4,6],2
1488950660,3281,[5,8],4
1488951867,3282,[1,3],3
1488955259,3283,[1,4],2
1488956177,3284,[4,8],1
1488956593,3285,[9,7],2
1488958584,3286,[2,4],4
1488963060,3287,[6,1],4
1488964967,3288,[5,3],3
1488966816,3289,[5,3],3
1488969298,3290,[7,8],1
1488969588,3291,[8,3],4
1488969816,3292,[1,5],3
1488972931,3293,[4,1],4
1488973073,3294,[1,5],2
1488973780,3295,[4,1],2
1488977047,3296,[2,8],1
1488980325,3297,[8,6],1
1488980455,3298,[5,6],3
1488980831,3299,[3,8],1
1488981725,3300,[4,5],4
1488983341,3301,[8,7],4
1488983511,3302,[1,2],1
