1488150127,24.0,4,6
1488152398,63.0,9,7
1488154625,32.0,4,8
1488156126,18.0,9,2
1488157568,7.0,7,1
1488158675,12.0,6,2
1488161985,49.0,7,7
1488165564,28.0,7,4
1488170049,63.0,7,9
1488170892,18.0,9,2
1488173321,6.0,3,2
1488173641,4.0,2,2
1488177426,18.0,2,9
1488179933,12.0,2,6
1488181971,9.0,1,9
1488185392,6.0,2,3
1488187980,16.0,4,4
1488190186,63.0,7,9
1488191822,6.0,2,3
1488195329,18.0,3,6
1488197699,2.0,1,2
1488198496,24.0,6,4
1488198787,24.0,4,6
1488200125,8.0,4,2
1488203840,4.0,1,4
1488204246,72.0,9,8
1488205956,28.0,7,4
1488207832,16.0,4,4
1488210497,2.0,2,1
1488214869,3.0,1,3
1488216552,24.0,8,3
1488220674,35.0,7,5
1488224570,36.0,6,6
1488226159,32.0,8,4
1488229723,27.0,9,3
1488231349,9.0,3,3
1488233363,18.0,2,9
1488233468,12.0,3,4
1488237570,36.0,6,6
1488239851,45.0,9,5
1488241531,9.0,9,1
1488243879,54.0,6,9
1488244634,1.0,1,1
1488244869,15.0,5,3
1488246331,16.0,2,8
1488246919,30.0,6,5
1488251229,27.0,9,3
1488253124,12.0,3,4
1488257582,35.0,5,7
1488261781,6.0,2,3
1488265924,12.0,6,2
1488266630,4.0,2,2
1488270440,12.0,3,4
1488274268,12.0,3,4
1488277715,28.0,7,4
1488281976,16.0,2,8
1488282947,32.0,4,8
1488286731,3.0,1,3
1488287123,14.0,7,2
1488288747,18.0,6,3
1488290173,24.0,3,8
1488294103,5.0,1,5
1488298184,24.0,6,4
1488301083,48.0,6,8
1488301993,20.0,4,5
1488303379,54.0,9,6
1488306191,6.0,2,3
1488307160,18.0,2,9
1488311188,15.0,5,3
1488311905,36.0,4,9
1488312164,28.0,4,7
1488313870,7.0,1,7
1488314013,63.0,9,7
1488316507,8.0,1,8
1488316835,10.0,2,5
1488317213,24.0,4,6
1488320507,12.0,4,3
1488320901,18.0,2,9
1488325289,15.0,3,5
1488326334,63.0,9,7
1488330264,4.0,1,4
1488334633,8.0,1,8
1488335033,28.0,4,7
1488337434,63.0,7,9
1488338933,3.0,1,3
1488341445,4.0,4,1
1488344103,6.0,3,2
1488344203,18.0,3,6
1488347984,40.0,5,8
1488349746,36.0,4,9
1488352417,54.0,9,6
1488353555,56.0,7,8
1488354431,27.0,9,3
1488354885,32.0,8,4
1488356666,64.0,8,8
1488358708,45.0,9,5
1488359333,27.0,3,9
1488362184,21.0,3,7
1488365187,6.0,1,6
1488369369,12.0,4,3
1488371290,54.0,6,9
1488372955,54.0,9,6
1488373483,24.0,8,3
1488375454,28.0,7,4
1488377470,56.0,7,8
1488379335,4.0,2,2
1488382855,6.0,1,6
1488384205,15.0,3,5
1488385918,2.0,2,1
1488387535,42.0,6,7
1488387867,10.0,2,5
1488390048,36.0,4,9
1488392925,48.0,8,6
1488395416,48.0,6,8
1488396617,28.0,4,7
1488401035,28.0,7,4
1488404537,40.0,5,8
1488406916,7.0,1,7
1488407381,40.0,5,8
1488407474,35.0,5,7
1488407567,24.0,4,6
1488410468,24.0,8,3
1488411212,15.0,5,3
1488414119,81.0,9,9
1488417071,8.0,2,4
1488420576,12.0,4,3
1488420674,4.0,2,2
1488424233,9.0,3,3
1488427955,8.0,8,1
1488429249,16.0,4,4
1488430089,56.0,7,8
1488431120,4.0,1,4
1488434112,12.0,2,6
1488438465,16.0,4,4
1488440670,5.0,1,5
1488441626,42.0,6,7
1488443609,42.0,6,7
1488443757,9.0,1,9
1488443796,9.0,1,9
1488447234,64.0,8,8
1488448378,21.0,3,7
1488450657,81.0,9,9
1488452849,10.0,5,2
1488456652,14.0,7,2
1488457540,9.0,1,9
1488458540,9.0,9,1
1488460363,63.0,7,9
1488460664,27.0,9,3
1488462139,8.0,1,8
1488466057,63.0,9,7
1488468053,72.0,9,8
1488468576,12.0,3,4
1488469297,2.0,2,1
1488470079,35.0,7,5
1488472631,15.0,3,5
1488474321,6.0,1,6
1488476522,20.0,5,4
1488480130,45.0,9,5
1488482931,21.0,7,3
1488485874,32.0,4,8
1488487375,27.0,3,9
1488490286,24.0,4,6
1488494309,6.0,3,2
1488494346,40.0,5,8
1488496943,32.0,4,8
1488499567,8.0,4,2
1488503047,28.0,7,4
1488506679,12.0,2,6
1488510426,54.0,9,6
1488511411,16.0,8,2
1488515577,48.0,6,8
1488518637,12.0,3,4
1488518663,21.0,3,7
1488522776,64.0,8,8
1488526996,14.0,2,7
1488529295,30.0,5,6
1488529987,18.0,9,2
1488531375,8.0,4,2
1488535029,21.0,3,7
1488538273,32.0,8,4
1488541885,7.0,7,1
1488542926,9.0,3,3
1488542951,8.0,8,1
1488544272,54.0,9,6
1488546806,16.0,2,8
1488549815,30.0,6,5
1488550462,72.0,8,9
1488553870,6.0,1,6
1488555069,63.0,9,7
1488559167,24.0,3,8
1488559322,6.0,1,6
1488560043,64.0,8,8
1488561030,36.0,6,6
1488562036,36.0,6,6
1488563622,64.0,8,8
1488564197,24.0,6,4
1488565296,18.0,9,2
1488568707,4.0,4,1
1488569804,6.0,6,1
1488570687,18.0,9,2
1488575090,21.0,3,7
1488578689,20.0,4,5
1488581691,16.0,8,2
1488581773,28.0,7,4
1488586234,6.0,3,2
1488589015,10.0,2,5
1488589201,20.0,5,4
1488590879,16.0,8,2
1488594502,8.0,1,8
1488598832,42.0,7,6
1488599008,32.0,4,8
1488603469,6.0,2,3
1488604065,40.0,8,5
1488605597,28.0,7,4
1488605925,3.0,3,1
1488609153,12.0,6,2
1488611341,40.0,8,5
1488614035,32.0,8,4
1488618280,14.0,2,7
1488619981,16.0,2,8
1488620396,18.0,9,2
1488624185,10.0,5,2
1488625328,7.0,7,1
1488627265,6.0,1,6
1488630030,42.0,7,6
1488633572,7.0,1,7
1488635853,24.0,3,8
1488635969,18.0,3,6
1488636210,16.0,4,4
1488640702,9.0,3,3
1488642164,63.0,7,9
1488645305,8.0,4,2
1488648971,36.0,4,9
1488650243,6.0,2,3
1488651874,7.0,7,1
1488653310,14.0,7,2
1488653413,24.0,6,4
1488657243,18.0,2,9
1488661591,9.0,1,9
1488663791,56.0,7,8
1488664699,48.0,6,8
1488668569,3.0,1,3
1488673053,12.0,4,3
1488677003,49.0,7,7
1488678609,8.0,8,1
1488681582,49.0,7,7
1488683653,45.0,5,9
1488686461,21.0,7,3
1488690226,42.0,7,6
1488690713,2.0,2,1
1488694368,4.0,2,2
1488694658,8.0,4,2
1488694988,6.0,3,2
1488698264,3.0,3,1
1488702426,30.0,5,6
1488703113,24.0,3,8
1488703993,2.0,2,1
1488707255,42.0,7,6
1488709513,54.0,9,6
1488710141,10.0,5,2
1488710460,4.0,4,1
1488711264,8.0,2,4
1488715469,6.0,6,1
1488717531,45.0,5,9
1488721472,28.0,7,4
1488723093,20.0,5,4
1488723103,6.0,1,6
1488727188,56.0,8,7
1488728624,14.0,7,2
1488729551,36.0,4,9
1488733641,9.0,9,1
1488737680,45.0,5,9
1488740827,2.0,2,1
1488743080,7.0,7,1
1488746601,42.0,7,6
1488748448,1.0,1,1
1488749542,12.0,3,4
1488753023,3.0,1,3
1488756435,45.0,9,5
1488756757,56.0,7,8
1488760630,12.0,6,2
1488762831,14.0,7,2
1488762889,28.0,4,7
1488767129,28.0,4,7
1488768416,64.0,8,8
1488769875,5.0,1,5
1488771959,40.0,8,5
1488771989,14.0,2,7
1488773824,18.0,9,2
1488776056,30.0,6,5
1488776538,14.0,2,7
1488780541,32.0,4,8
1488781771,3.0,1,3
1488782361,36.0,6,6
1488783851,54.0,6,9
1488784208,24.0,6,4
1488788511,16.0,8,2
1488792586,49.0,7,7
1488792942,12.0,2,6
1488795937,15.0,3,5
1488797075,10.0,2,5
1488801209,64.0,8,8
1488803282,10.0,5,2
1488804935,35.0,5,7
1488805543,6.0,2,3
1488807516,18.0,3,6
1488811659,6.0,1,6
1488815508,54.0,9,6
1488818592,56.0,8,7
1488822837,9.0,1,9
1488823881,7.0,1,7
1488825065,12.0,4,3
1488826992,32.0,8,4
1488829338,7.0,7,1
1488830789,4.0,1,4
1488834589,2.0,2,1
1488838697,9.0,1,9
1488839911,54.0,9,6
1488840431,45.0,5,9
1488842976,27.0,9,3
1488843822,21.0,3,7
1488845879,20.0,5,4
1488846917,15.0,5,3
1488847220,8.0,8,1
1488851657,8.0,1,8
1488853994,28.0,4,7
1488856794,2.0,1,2
1488858778,7.0,1,7
1488860196,9.0,9,1
1488863009,2.0,2,1
1488866867,12.0,2,6
1488870671,24.0,4,6
1488874145,15.0,5,3
1488876469,10.0,2,5
1488878497,12.0,6,2
1488880271,8.0,1,8
1488882882,81.0,9,9
1488886993,12.0,6,2
1488890435,28.0,7,4
1488890911,6.0,1,6
1488890967,72.0,9,8
1488891153,20.0,5,4
1488892661,56.0,7,8
1488894700,4.0,2,2
1488898524,72.0,8,9
1488902004,6.0,1,6
1488903467,42.0,7,6
1488906835,48.0,6,8
1488908041,21.0,7,3
1488909100,16.0,4,4
1488912908,8.0,1,8
1488916996,10.0,2,5
1488917976,36.0,9,4
1488921696,81.0,9,9
1488924715,18.0,2,9
1488926932,56.0,8,7
1488928184,63.0,7,9
1488932343,72.0,8,9
1488935364,12.0,2,6
1488937177,24.0,6,4
1488937971,12.0,4,3
1488941875,7.0,1,7
1488944903,3.0,1,3
1488949293,12.0,3,4
1488950773,45.0,5,9
1488952831,42.0,7,6
1488956180,6.0,6,1
1488958799,6.0,2,3
1488961410,28.0,7,4
1488963231,56.0,8,7
1488966368,8.0,4,2
1488967355,36.0,4,9
1488967378,14.0,2,7
1488967418,2.0,1,2
1488971434,32.0,8,4
1488971475,20.0,4,5
1488973735,35.0,5,7
1488977303,9.0,3,3
1488978548,10.0,5,2
1488982812,30.0,6,5
1488985278,32.0,4,8
1488986220,4.0,4,1
1488986626,12.0,2,6
1488987677,18.0,3,6
1488987954,21.0,3,7
1488988149,28.0,4,7
1488992052,16.0,4,4
1488999931,36.0,4,9
1489000114,16.0,2,8
1489001376,35.0,5,7
1489004390,10.0,2,5
1489005481,18.0,3,6
1489006491,35.0,5,7
1489007150,36.0,6,6
1489010793,35.0,5,7
1489012914,12.0,2,6
1489015087,81.0,9,9
1489016050,8.0,4,2
1489018131,1.0,1,1
1489018357,8.0,1,8
1489020469,81.0,9,9
1489024546,8.0,4,2
1489028498,18.0,2,9
1489029698,24.0,6,4
1489031145,35.0,7,5
1489032946,4.0,4,1
1489037162,24.0,6,4
1489038392,16.0,2,8
1489041212,54.0,9,6
1489042887,36.0,9,4
1489043967,7.0,7,1
1489047940,6.0,1,6
1489048288,30.0,6,5
1489049148,3.0,3,1
1489050958,4.0,2,2
1489054734,45.0,5,9
1489055962,9.0,9,1
1489057837,2.0,2,1
1489060605,56.0,8,7
1489062062,14.0,2,7
1489064313,24.0,8,3
1489066694,2.0,1,2
1489070177,7.0,1,7
1489074245,3.0,3,1
1489077894,63.0,7,9
1489078515,45.0,9,5
1489081767,24.0,6,4
1489082998,18.0,6,3
1489084200,21.0,7,3
1489088690,2.0,2,1
1489089297,63.0,9,7
1489090965,7.0,1,7
1489094966,30.0,5,6
1489098005,40.0,5,8
1489099650,5.0,1,5
1489103877,9.0,3,3
1489104732,54.0,6,9
1489108681,27.0,3,9
1489109747,54.0,9,6
1489113884,18.0,9,2
1489117877,8.0,1,8
1489118800,27.0,9,3
1489121117,16.0,2,8
1489123737,12.0,4,3
1489125419,63.0,7,9
1489126521,20.0,4,5
1489128986,25.0,5,5
1489130805,32.0,8,4
1489132818,24.0,3,8
1489135965,10.0,5,2
1489137358,20.0,5,4
1489137751,2.0,1,2
1489142063,20.0,5,4
1489142343,4.0,1,4
1489146731,48.0,6,8
1489150023,2.0,1,2
1489153343,40.0,8,5
1489157341,14.0,7,2
1489159587,12.0,4,3
1489160903,1.0,1,1
1489163324,2.0,2,1
1489167293,5.0,1,5
1489169888,9.0,3,3
1489170717,24.0,6,4
1489173143,12.0,2,6
1489173637,81.0,9,9
1489174579,8.0,8,1
1489176714,27.0,9,3
1489178805,21.0,3,7
1489180371,32.0,4,8
1489182842,24.0,3,8
1489184661,30.0,5,6
1489185555,63.0,9,7
1489188282,63.0,7,9
1489189449,6.0,2,3
1489189960,42.0,6,7
1489191324,56.0,7,8
1489191769,14.0,2,7
1489195454,40.0,8,5
1489199462,27.0,3,9
1489200215,45.0,9,5
1489203763,40.0,5,8
1489205923,54.0,9,6
1489208156,12.0,3,4
1489208511,2.0,1,2
1489210324,56.0,8,7
1489210960,18.0,2,9
1489212894,25.0,5,5
1489213735,24.0,4,6
1489213996,5.0,1,5
1489214532,3.0,3,1
1489218917,6.0,6,1
1489220992,6.0,1,6
1489224084,72.0,8,9
1489226254,18.0,9,2
1489226584,35.0,5,7
1489228775,35.0,7,5
1489233150,56.0,8,7
1489233195,24.0,4,6
1489234732,7.0,1,7
1489238566,32.0,8,4
1489241182,8.0,4,2
1489241834,12.0,6,2
1489242566,10.0,5,2
1489246127,8.0,2,4
1489248624,28.0,4,7
1489253075,54.0,6,9
1489255713,48.0,8,6
1489259133,36.0,9,4
1489262176,3.0,1,3
1489264322,30.0,6,5
1489268471,56.0,8,7
1489270833,7.0,7,1
1489272833,28.0,7,4
1489274808,63.0,9,7
1489276410,9.0,1,9
1489280092,1.0,1,1
1489281438,42.0,6,7
1489282060,2.0,2,1
1489284522,2.0,1,2
1489287524,4.0,4,1
1489291191,14.0,2,7
1489291863,24.0,6,4
1489296335,21.0,7,3
1489299021,9.0,1,9
1489300375,24.0,4,6
1489301591,20.0,5,4
1489302338,9.0,3,3
1489304172,15.0,5,3
1489307692,6.0,6,1
1489311388,15.0,3,5
1489315042,30.0,6,5
1489315416,8.0,8,1
1489319912,56.0,8,7
1489323701,40.0,8,5
1489327717,16.0,2,8
1489331126,4.0,2,2
1489335340,36.0,6,6
1489338339,12.0,3,4
1489339154,4.0,1,4
1489342798,14.0,7,2
1489346300,81.0,9,9
1489350030,4.0,1,4
1489352326,9.0,1,9
1489356202,20.0,4,5
1489358023,18.0,9,2
1489359527,8.0,4,2
1489361241,32.0,4,8
1489365457,35.0,7,5
1489367034,40.0,8,5
1489369715,40.0,5,8
1489372755,3.0,3,1
1489376091,12.0,2,6
1489377330,6.0,1,6
1489377400,54.0,9,6
1489380414,16.0,4,4
1489384306,48.0,6,8
1489384366,9.0,1,9
1489387629,10.0,5,2
1489387909,18.0,6,3
1489392251,30.0,6,5
1489393524,21.0,3,7
1489397403,8.0,4,2
1489399163,4.0,2,2
1489401959,63.0,7,9
1489402998,24.0,4,6
1489407387,4.0,1,4
1489408240,8.0,2,4
1489409740,32.0,4,8
1489413395,35.0,7,5
1489414602,5.0,1,5
1489418534,6.0,3,2
1489419938,27.0,9,3
1489421545,20.0,4,5
1489425377,28.0,4,7
1489428246,16.0,8,2
1489429629,24.0,3,8
1489432113,48.0,8,6
1489435000,16.0,8,2
1489435037,18.0,9,2
1489435282,4.0,1,4
1489439492,32.0,8,4
1489440158,35.0,5,7
1489440510,12.0,3,4
1489441431,36.0,9,4
1489444178,16.0,8,2
1489448013,5.0,5,1
1489449388,20.0,5,4
1489451354,42.0,6,7
1489453335,6.0,3,2
1489456927,45.0,9,5
1489457618,72.0,9,8
1489459329,18.0,2,9
1489462013,4.0,4,1
1489463255,4.0,4,1
1489464163,63.0,9,7
1489465772,45.0,5,9
1489467826,15.0,3,5
1489469434,35.0,5,7
1489473143,64.0,8,8
1489476884,27.0,3,9
1489481340,21.0,3,7
1489481820,72.0,8,9
1489485823,9.0,3,3
1489489590,28.0,4,7
1489490793,5.0,5,1
1489494158,36.0,9,4
1489496915,64.0,8,8
1489496958,10.0,5,2
1489498696,21.0,7,3
1489499779,8.0,2,4
1489502275,8.0,4,2
1489505233,9.0,3,3
1489509262,36.0,6,6
1489512495,6.0,3,2
1489514932,42.0,6,7
1489519373,30.0,6,5
1489521063,64.0,8,8
1489522074,32.0,4,8
1489524829,24.0,4,6
1489526598,24.0,4,6
1489527602,24.0,8,3
1489530629,56.0,7,8
1489533791,25.0,5,5
1489535586,24.0,6,4
1489539347,3.0,3,1
1489543341,30.0,6,5
1489547783,6.0,3,2
1489549985,18.0,6,3
1489552216,35.0,5,7
1489553423,4.0,4,1
1489557507,5.0,1,5
1489559355,24.0,8,3
1489560834,45.0,9,5
1489561563,36.0,4,9
1489565058,63.0,9,7
1489565394,28.0,4,7
1489568588,3.0,3,1
1489569654,63.0,7,9
1489571456,6.0,6,1
1489571553,16.0,8,2
1489574629,48.0,8,6
1489576586,12.0,4,3
1489580940,8.0,4,2
1489582390,15.0,5,3
1489584538,8.0,1,8
1489585355,14.0,2,7
1489589422,6.0,1,6
1489593155,1.0,1,1
1489597146,48.0,8,6
1489598450,48.0,6,8
1489602927,12.0,3,4
1489603965,2.0,2,1
1489604310,45.0,5,9
1489606564,72.0,9,8
1489608393,42.0,7,6
1489612339,45.0,5,9
1489614721,6.0,6,1
1489616489,18.0,2,9
1489618183,18.0,3,6
1489619727,45.0,9,5
1489619930,2.0,2,1
1489621450,5.0,1,5
1489625240,8.0,4,2
1489629702,16.0,4,4
1489632494,4.0,4,1
1489635002,24.0,3,8
1489635030,20.0,4,5
1489635994,3.0,3,1
1489640154,36.0,4,9
1489640553,7.0,7,1
1489641394,49.0,7,7
1489644752,4.0,1,4
1489647465,27.0,9,3
1489649153,16.0,2,8
1489649697,9.0,9,1
1489651397,35.0,7,5
1489652655,63.0,9,7
1489652981,36.0,6,6
1489656024,16.0,4,4
1489656334,4.0,2,2
1489658198,21.0,3,7
1489661829,15.0,5,3
1489663759,40.0,5,8
1489667591,32.0,8,4
1489667941,36.0,4,9
1489669761,4.0,1,4
1489673905,40.0,8,5
1489676576,63.0,9,7
1489678194,45.0,5,9
1489682231,28.0,7,4
1489685202,12.0,3,4
1489689383,63.0,9,7
1489692409,63.0,7,9
1489694902,18.0,2,9
1489697463,54.0,6,9
1489699134,56.0,7,8
1489700625,9.0,1,9
1489702323,5.0,1,5
1489702678,81.0,9,9
1489705618,42.0,7,6
1489708726,25.0,5,5
1489709060,40.0,8,5
1489710850,6.0,6,1
1489715190,9.0,3,3
1489717395,12.0,2,6
1489721205,7.0,1,7
1489723981,40.0,5,8
1489726942,2.0,2,1
1489729256,35.0,7,5
1489731861,56.0,7,8
1489735031,28.0,4,7
1489737220,4.0,2,2
1489740182,6.0,3,2
1489744628,15.0,3,5
1489744791,64.0,8,8
1489745498,63.0,7,9
1489748859,36.0,9,4
1489752775,35.0,5,7
1489753135,10.0,5,2
1489756913,20.0,4,5
1489759796,21.0,7,3
1489763636,6.0,2,3
1489764082,15.0,3,5
1489765653,42.0,7,6
1489767388,56.0,7,8
1489771075,36.0,9,4
1489771648,12.0,6,2
1489773469,1.0,1,1
1489777708,56.0,7,8
1489780018,12.0,6,2
1489781322,30.0,5,6
1489781955,18.0,2,9
1489783150,54.0,9,6
1489785356,30.0,6,5
1489787257,32.0,4,8
1489789875,30.0,5,6
1489793376,14.0,7,2
1489796701,24.0,4,6
1489798198,9.0,1,9
1489798534,14.0,7,2
1489798583,8.0,2,4
1489800509,36.0,4,9
1489802340,18.0,9,2
1489805039,20.0,5,4
1489806869,8.0,8,1
1489808874,12.0,2,6
1489810214,24.0,4,6
1489813951,48.0,8,6
1489814612,72.0,8,9
1489818098,14.0,2,7
1489822550,21.0,7,3
1489822917,16.0,2,8
1489824502,32.0,8,4
1489825641,54.0,6,9
1489829051,27.0,3,9
1489832277,14.0,7,2
1489832727,5.0,5,1
1489835734,10.0,2,5
1489839413,12.0,2,6
1489840457,32.0,8,4
1489843491,8.0,2,4
1489844101,30.0,6,5
1489844984,6.0,6,1
1489846864,7.0,7,1
1489851014,63.0,7,9
1489853320,6.0,6,1
1489856589,12.0,6,2
1489859189,18.0,9,2
1489860395,36.0,9,4
1489860681,25.0,5,5
1489864702,16.0,8,2
1489868115,54.0,9,6
1489870882,42.0,6,7
1489871841,15.0,3,5
1489872866,4.0,4,1
1489874753,48.0,6,8
1489874858,36.0,6,6
1489875194,35.0,5,7
1489876539,24.0,8,3
1489880657,54.0,9,6
1489883693,8.0,1,8
1489885221,21.0,7,3
1489885787,42.0,6,7
1489889497,24.0,8,3
1489892983,72.0,9,8
1489895245,6.0,1,6
1489895548,5.0,1,5
1489899464,64.0,8,8
1489903098,36.0,4,9
1489905703,24.0,8,3
1489907109,24.0,4,6
1489909282,6.0,3,2
1489909346,8.0,2,4
1489911631,2.0,2,1
1489912892,4.0,1,4
1489915656,54.0,6,9
1489916198,8.0,2,4
1489917746,35.0,7,5
1489919011,42.0,7,6
1489921921,12.0,2,6
1489925313,10.0,5,2
1489926802,9.0,9,1
1489929333,2.0,2,1
1489930689,25.0,5,5
1489931452,42.0,7,6
1489932598,30.0,6,5
1489934849,16.0,8,2
1489937410,40.0,8,5
1489938325,18.0,3,6
1489940640,2.0,1,2
1489944885,24.0,3,8
1489946027,28.0,4,7
1489947371,4.0,4,1
1489947895,6.0,3,2
1489951367,5.0,1,5
1489954700,7.0,7,1
1489958183,2.0,2,1
1489958997,5.0,1,5
1489962629,5.0,1,5
1489963399,2.0,1,2
1489967641,4.0,1,4
1489971813,24.0,6,4
1489973804,16.0,8,2
1489976710,32.0,4,8
1489976878,28.0,7,4
1489978252,32.0,8,4
1489980759,24.0,6,4
1489981044,12.0,3,4
1489983729,9.0,9,1
1489983956,9.0,1,9
1489988217,15.0,5,3
1489992136,4.0,1,4
1489995987,48.0,6,8
1489999469,16.0,8,2
1490002016,21.0,3,7
1490003117,16.0,2,8
1490003852,5.0,1,5
1490006795,20.0,4,5
1490007550,14.0,2,7
1490009882,18.0,3,6
1490013047,15.0,5,3
1490014305,21.0,7,3
1490016810,7.0,7,1
1490016866,16.0,4,4
1490017559,2.0,1,2
1490020969,2.0,1,2
1490022892,3.0,3,1
1490023050,8.0,8,1
1490024455,24.0,6,4
1490025329,81.0,9,9
1490026636,4.0,2,2
1490030137,18.0,3,6
1490033588,3.0,1,3
1490034396,54.0,9,6
1490038593,14.0,7,2
1490042733,5.0,1,5
1490042928,2.0,2,1
1490045182,9.0,9,1
1490048409,10.0,5,2
1490049474,12.0,3,4
1490050791,56.0,8,7
1490054938,40.0,8,5
1490055395,5.0,1,5
1490056534,30.0,5,6
1490060164,16.0,4,4
1490063773,7.0,7,1
1490064512,8.0,4,2
1490068460,16.0,4,4
1490072637,8.0,4,2
1490076300,56.0,7,8
1490080683,6.0,1,6
1490082658,16.0,8,2
1490085509,18.0,9,2
1490089444,2.0,2,1
1490093096,6.0,6,1
1490094416,16.0,8,2
1490098244,8.0,8,1
1490098642,72.0,8,9
1490102417,30.0,6,5
1490105208,36.0,4,9
1490105309,12.0,3,4
1490109150,9.0,3,3
1490112685,16.0,4,4
1490115812,24.0,4,6
1490117257,14.0,2,7
1490121178,48.0,6,8
1490122915,48.0,6,8
1490123273,6.0,6,1
1490126925,35.0,5,7
1490128817,16.0,2,8
1490130617,14.0,2,7
1490132149,4.0,4,1
1490132371,24.0,4,6
1490136355,2.0,1,2
1490137981,9.0,3,3
1490138199,4.0,4,1
1490140760,40.0,8,5
1490141914,16.0,4,4
1490144870,45.0,9,5
1490146629,2.0,1,2
1490149850,27.0,3,9
1490149986,15.0,3,5
1490151680,45.0,5,9
1490154255,72.0,9,8
1490158225,32.0,4,8
1490158365,81.0,9,9
1490160787,12.0,2,6
1490161298,3.0,1,3
1490162576,9.0,3,3
1490165883,1.0,1,1
1490168112,8.0,8,1
1490170918,30.0,5,6
1490171169,28.0,4,7
1490174985,3.0,3,1
1490176617,54.0,6,9
1490177321,27.0,9,3
1490181645,6.0,6,1
1490185597,28.0,4,7
1490189520,24.0,4,6
1490193533,36.0,9,4
1490196139,9.0,3,3
1490198802,56.0,8,7
1490199728,18.0,2,9
1490201359,8.0,1,8
1490204458,7.0,1,7
1490207059,45.0,9,5
1490209165,30.0,6,5
1490212237,3.0,3,1
1490212883,45.0,9,5
1490215669,1.0,1,1
1490217476,24.0,3,8
1490218756,7.0,7,1
1490219301,28.0,7,4
1490219613,18.0,2,9
1490220541,9.0,1,9
1490223050,8.0,4,2
1490226953,16.0,4,4
1490227106,12.0,4,3
1490230325,18.0,3,6
1490233358,10.0,2,5
1490233882,63.0,9,7
1490235092,24.0,8,3
1490238129,28.0,7,4
1490238131,12.0,4,3
1490238405,24.0,4,6
1490240654,27.0,3,9
1490243468,8.0,2,4
1490244635,9.0,3,3
1490244761,24.0,4,6
1490247445,2.0,1,2
1490247463,72.0,8,9
1490248752,54.0,6,9
1490250258,30.0,5,6
1490252848,42.0,7,6
1490253715,21.0,7,3
1490257751,4.0,2,2
1490260031,49.0,7,7
1490263300,5.0,5,1
1490267536,24.0,4,6
1490271924,6.0,2,3
1490273833,4.0,4,1
1490275298,48.0,8,6
1490279283,4.0,2,2
1490283359,24.0,4,6
1490286329,7.0,1,7
1490288120,2.0,2,1
1490291485,36.0,4,9
1490294027,2.0,2,1
1490295110,30.0,6,5
1490296388,20.0,5,4
1490296832,32.0,4,8
1490298812,24.0,8,3
1490299168,45.0,9,5
1490303436,3.0,3,1
1490303497,27.0,3,9
1490304122,2.0,1,2
1490307233,45.0,9,5
1490307906,24.0,3,8
1490310930,63.0,7,9
1490311410,1.0,1,1
1490313429,36.0,6,6
1490314762,48.0,6,8
1490315931,32.0,8,4
1490318973,72.0,8,9
1490321120,28.0,7,4
1490323889,8.0,8,1
1490327879,81.0,9,9
1490330332,72.0,8,9
1490331874,20.0,4,5
1490335737,63.0,9,7
1490338983,18.0,3,6
1490339780,30.0,5,6
1490342146,12.0,3,4
1490344535,21.0,7,3
1490345415,64.0,8,8
1490347730,5.0,5,1
1490351133,2.0,1,2
1490353829,28.0,7,4
1490357649,8.0,1,8
1490358092,6.0,6,1
1490361806,20.0,5,4
1490366029,16.0,8,2
1490367087,21.0,3,7
1490370353,42.0,6,7
1490374236,42.0,7,6
1490376189,12.0,4,3
1490379348,8.0,4,2
1490382623,49.0,7,7
1490386246,10.0,2,5
1490387767,16.0,8,2
1490391327,24.0,6,4
1490392082,21.0,7,3
1490394811,12.0,4,3
1490397132,40.0,8,5
1490397303,8.0,8,1
1490400451,18.0,9,2
1490404560,10.0,2,5
1490406296,49.0,7,7
1490410270,27.0,3,9
1490411375,7.0,7,1
1490412594,8.0,2,4
1490414386,18.0,3,6
1490416583,16.0,2,8
1490418167,25.0,5,5
1490421046,16.0,4,4
1490422264,4.0,4,1
1490422656,56.0,7,8
1490423139,27.0,9,3
1490425409,10.0,5,2
1490426232,10.0,5,2
1490430460,72.0,9,8
1490431184,4.0,1,4
1490434381,56.0,7,8
1490437672,24.0,8,3
1490438630,14.0,2,7
1490442464,10.0,5,2
1490442815,6.0,2,3
1490446237,5.0,5,1
1490447019,8.0,4,2
1490448780,15.0,5,3
1490449801,49.0,7,7
1490453052,2.0,2,1
1490456374,14.0,7,2
1490458109,56.0,8,7
1490460274,15.0,3,5
1490463501,5.0,5,1
1490463752,40.0,8,5
1490467763,6.0,3,2
1490469889,24.0,3,8
1490471611,9.0,3,3
1490473758,6.0,1,6
1490476940,49.0,7,7
1490477112,12.0,2,6
1490477832,49.0,7,7
1490479011,36.0,9,4
1490479820,45.0,5,9
1490480847,12.0,6,2
1490485303,4.0,2,2
1490485724,42.0,7,6
1490486929,25.0,5,5
1490490074,7.0,1,7
1490491655,20.0,4,5
1490494235,9.0,1,9
1490497352,36.0,6,6
1490498278,4.0,4,1
1490500500,5.0,1,5
1490503078,5.0,5,1
1490505970,5.0,1,5
1490508364,6.0,2,3
1490510157,28.0,7,4
1490510608,20.0,5,4
1490511110,18.0,9,2
1490514593,36.0,4,9
1490516363,12.0,6,2
1490519761,5.0,5,1
